"Season","IsScoringPlay","AbsoluteYardLine","StadiumName","StadiumTurf","OutdoorStadium","StadiumType","GameWeather","Temperature","Humidity","WindSpeed","PlayDesc","KickerName"
2010,1,5,"Hubert H. Humphrey Metrodome","AstroTurf",0,"","Snow",23,0,"17","23 yard field goal is GOOD","Jamaal Money"
2009,1,32,"The Stadium at Candlestick Point","Grass",1,"Outdoor","Mostly clear skies",60,51,"18","50 yard field goal is GOOD","Jamaal Money"
2017,1,5,"University Of Phoenix Stadium","Bermuda Grass",1,"Dome","Indoors",NA,0,"","23 yard field goal is GOOD","Jamaal Money"
2006,1,18,"Ford Field","AstroTurf",0,"Indoors","Controlled Climate",68,70,"","36 yard field goal is GOOD","Jamaal Money"
2014,0,36,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy",54,75,"12","54 yard field goal is No Good","Jamaal Money"
2017,1,31,"University Of Phoenix Stadium","Bermuda Grass",1,"Dome","Indoors",NA,0,"","49 yard field goal is GOOD","Jamaal Money"
2012,1,29,"Soldier Field","Bluegrass",1,"Outdoor","Partly Cloudy",41,26,"5","47 yard field goal is GOOD","Jamaal Money"
2007,1,23,"Ford Field","AstroTurf",0,"Indoor","Controlled Climate",68,70,"","41 yard field goal is GOOD","Jamaal Money"
2012,1,3,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy",63,89,"8","21 yard field goal is GOOD","Jamaal Money"
2007,1,4,"FedEx Field","Grass",1,"Outdoor","Clear",26,84,"Calm","21 yard field goal is GOOD","Jamaal Money"
2013,1,14,"Soldier Field","Bluegrass",1,"Outdoor","Mostly Sunny",47,51,"6","32 yard field goal is GOOD","Jamaal Money"
2005,1,26,"Lambeau Field","Grass",1,"Outdoor","Cloudy",34,86,"6","45 yard field goal is GOOD","Jamaal Money"
2006,1,23,"Soldier Field","Grass",1,"Outdoor","",56,80,"5-10","41 yard field goal is GOOD","Jamaal Money"
2006,1,20,"Soldier Field","Grass",1,"Outdoor","",46,46,"Calm","38 yard field goal is GOOD","Jamaal Money"
2007,1,31,"Ford Field","AstroTurf",0,"Indoor","Controlled Climate",68,70,"","49 yard field goal is GOOD","Jamaal Money"
2015,1,12,"Arrowhead Stadium","Bermuda Grass",1,"Outdoor","Sunny",72,51,"10","30 yard field goal is GOOD","Jamaal Money"
2011,1,24,"Soldier Field","Grass",1,"Outdoor","Cloudy, winds gusting to 20 mph",42,78,"13","42 yard field goal is GOOD","Jamaal Money"
2011,1,14,"Soldier Field","Grass",1,"Outdoor","Cloudy, wind gusts to 26 mph, temps to mid 40s",46,79,"17","32 yard field goal is GOOD","Jamaal Money"
2006,1,19,"Ford Field","AstroTurf",0,"Indoors","Controlled Climate",68,70,"","36 yard field goal is GOOD","Jamaal Money"
2013,1,12,"Mall of America Field at Hubert H.Humphrey Metrodome","Turf (UBU-S5M)",0,"","",66,0,"","30 yard field goal is GOOD","Jamaal Money"
2006,1,24,"Hubert H. Humphrey Metrodome","AstroTurf",0,"Indoor","66",NA,0,"","41 yard field goal is GOOD","Jamaal Money"
2013,1,22,"Mall of America Field at Hubert H.Humphrey Metrodome","Turf (UBU-S5M)",0,"","",66,0,"","40 yard field goal is GOOD","Jamaal Money"
2012,1,23,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy, wind gusts to 25mph.",49,51,"18","41 yard field goal is GOOD","Jamaal Money"
2006,1,10,"Lambeau Field","Grass",1,"Outdoor","Cloudy",62,55,"12","28 yard field goal is GOOD","Jamaal Money"
2017,0,9,"Lincoln Financial Field","Bermuda (Sep-Oct) / Bluegrass (Nov Ð Jan)",1,"Outdoor","Rain",67,91,"12","27 yard field goal is BLOCKED","Jamaal Money"
2013,1,9,"Soldier Field","Bluegrass",1,"Outdoor","Partly Cloudy",8,63,"14","27 yard field goal is GOOD","Jamaal Money"
2011,1,26,"Ford Field","AstroTurf",0,"Indoors","Controlled Climate",70,68,"","44 yard field goal is GOOD","Jamaal Money"
2016,1,28,"MetLife Stadium","Turf (UBU-Speed Series)",1,"","Mostly Cloudy",41,76,"10","46 yard field goal is GOOD","Jamaal Money"
2013,0,29,"Cleveland Browns Stadium","Bluegrass",1,"Outdoor","flurries",25,82,"12","46 yard field goal is GOOD","Jamaal Money"
2011,1,33,"Lincoln Financial Field","Grass",1,"Outdoor","Clear",51,74,"2","51 yard field goal is GOOD","Jamaal Money"
2007,1,11,"Hubert H. Humphrey Metrodome","AstroTurf",0,"Indoor","",65,0,"","29 yard field goal is GOOD","Jamaal Money"
2006,1,13,"Hubert H. Humphrey Metrodome","AstroTurf",0,"Indoor","66",NA,0,"","31 yard field goal is GOOD","Jamaal Money"
2012,1,23,"L.P. Field","Bermuda Grass",1,"Outdoors","Sunny",50,63,"6","40 yard field goal is GOOD","Jamaal Money"
2013,1,5,"Cleveland Browns Stadium","Bluegrass",1,"Outdoor","flurries",25,82,"12","23 yard field goal is GOOD","Jamaal Money"
2011,1,20,"Louisiana Superdome","AstroTurf",0,"Domed","Clear",80,50,"4","38 yard field goal is GOOD","Jamaal Money"
2013,0,16,"FedEx Field","Bermuda Grass",1,"Outdoor","Sunny",61,39,"13","34 yard field goal is No Good","Jamaal Money"
2012,0,30,"Soldier Field","Bluegrass",1,"Outdoor","Rain, temps dropping to low 50s as game progresses.",54,90,"8","48 yard field goal is No Good","Jamaal Money"
2017,1,34,"NRG Stadium","Bermuda Grass (Tray)",1,"Retractable Roof","Sunny",NA,30,"0","52 yard field goal is GOOD","Jamaal Money"
2005,0,26,"Soldier Field","Grass",1,"Outdoor","Clear, temps reaching single digits, diminishing winds",12,70,"8","44 yard field goal is No Good","Jamaal Money"
2014,1,27,"MetLife Stadium","Turf (UBU-Speed Series)",1,"Outdoor","Clear",60,47,"10","45 yard field goal is GOOD","Jamaal Money"
2010,1,16,"Hubert H. Humphrey Metrodome","AstroTurf",0,"","Snow",23,0,"17","34 yard field goal is GOOD","Jamaal Money"
2010,1,32,"Land Shark Stadium","Grass (PAT)",1,"Outdoor","Clear",75,77,"8","50 yard field goal is GOOD","Jamaal Money"
2013,0,48,"Mall of America Field at Hubert H.Humphrey Metrodome","Turf (UBU-S5M)",0,"","",66,0,"","66 yard field goal is No Good","Jamaal Money"
2006,1,6,"Hubert H. Humphrey Metrodome","AstroTurf",0,"Indoor","66",NA,0,"","24 yard field goal is GOOD","Jamaal Money"
2006,1,21,"Ford Field","AstroTurf",0,"Indoors","Controlled Climate",68,70,"","39 yard field goal is GOOD","Jamaal Money"
2015,0,22,"Soldier Field","Bluegrass",1,"Outdoor","Sunny",50,55,"5","40 yard field goal is No Good","Jamaal Money"
2010,1,2,"Soldier Field","Grass",1,"Outdoor","Sunny",75,45,"10","20 yard field goal is GOOD","Jamaal Money"
2005,0,29,"Soldier Field","Grass",1,"Outdoors","Overcast with possible showers, high in the mid to upper 40s.",48,76,"6","47 yard field goal is No Good","Jamaal Money"
2009,1,26,"Soldier Field","Grass",1,"Outdoor","30% chance of light showers, Temps in low 70s",70,63,"13","44 yard field goal is GOOD","Jamaal Money"
2018,1,33,"Levi's Stadium","Bermuda Grass",1,"Outdoor","Clear",62,69,"5","51 yard field goal is GOOD","Jamaal Money"
2008,1,19,"Reliant Stadium","Grass",1,"Under An Open Roof","Cloudy",46,57,"11","37 yard field goal is GOOD","Jamaal Money"
2012,1,19,"Soldier Field","Bluegrass",1,"Outdoor","Partly cloudy, temps to upper 50s.",56,42,"10","37 yard field goal is GOOD","Jamaal Money"
2006,1,26,"Ford Field","AstroTurf",0,"Indoors","Controlled Climate",68,70,"","44 yard field goal is GOOD","Jamaal Money"
2018,0,27,"Levi's Stadium","Bermuda Grass",1,"Outdoor","Clear",79,19,"15","45 yard field goal is No Good","Jamaal Money"
2008,0,24,"Soldier Field","Grass",1,"Outdoor","Partly Cloudy, temps to low 60s.",58,50,"17","42 yard field goal is BLOCKED","Jamaal Money"
2010,1,22,"Texas Stadium","Sportfield Turf",1,"Indoor","",NA,0,"","40 yard field goal is GOOD","Jamaal Money"
2009,1,4,"Soldier Field","Grass",1,"Outdoor","Partly Cloudy",26,54,"9","22 yard field goal is GOOD","Jamaal Money"
2012,0,15,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy, wind gusts to 25mph.",49,51,"18","33 yard field goal is No Good","Jamaal Money"
2013,1,6,"Soldier Field","Bluegrass",1,"Outdoor","Partly Cloudy",8,63,"14","23 yard field goal is GOOD","Jamaal Money"
2010,1,22,"New Meadowlands stadium","Sport Grass",1,"","Scattered Showers",59,52,"14","40 yard field goal is GOOD","Jamaal Money"
2013,1,16,"Soldier Field","Bluegrass",1,"Outdoor","Partly Cloudy",8,63,"14","34 yard field goal is GOOD","Jamaal Money"
2011,1,7,"Soldier Field","Grass",1,"Outdoor","Mostly cloudy, 50% chance of light rain, steady temps",61,85,"10","25 yard field goal is GOOD","Jamaal Money"
2015,0,16,"Qualcomm Stadium","Bermuda Grass",1,"","Cloudy",63,67,"9","34 yard field goal is No Good","Jamaal Money"
2011,1,39,"INVESCO Field at Mile High","Grass",1,"Outdoor","Sunny",50,22,"7","57 yard field goal is GOOD","Jamaal Money"
2012,1,6,"Soldier Field","Bluegrass",1,"Outdoor","Rain, temps dropping to low 50s as game progresses.",54,90,"8","24 yard field goal is GOOD","Jamaal Money"
2008,1,8,"Bank of America Stadium","Grass",1,"Outdoors","Partly Cloudy",88,78,"10","26 yard field goal is GOOD","Jamaal Money"
2011,1,32,"Ford Field","AstroTurf",0,"Indoors","Controlled Climate",70,68,"","49 yard field goal is GOOD","Jamaal Money"
2010,0,17,"Soldier Field","Grass",1,"Outdoor","Cloudy, occasional flurries, steady temps.",33,85,"9","35 yard field goal is No Good","Jamaal Money"
2006,1,27,"Soldier Field","Grass",1,"Outdoor","Mostly Cloudy, 40% chance showers/t-storms",68,81,"7","45 yard field goal is GOOD","Jamaal Money"
2008,1,7,"Lucas Oil Stadium","AstroTurf",0,"Retractable Roof","Mostly cloudy",74,51,"12","25 yard field goal is GOOD","Jamaal Money"
2006,1,20,"Soldier Field","Grass",1,"Outdoor","Sunny, temps to mid 50s",54,47,"8","38 yard field goal is GOOD","Jamaal Money"
2005,1,11,"Soldier Field","Grass",1,"Outdoor","Clear, temps reaching single digits, diminishing winds",12,70,"8","29 yard field goal is GOOD","Jamaal Money"
2006,1,14,"Soldier Field","Grass",1,"Outdoor","Mostly Cloudy, 40% chance showers/t-storms",68,81,"7","32 yard field goal is GOOD","Jamaal Money"
2015,1,36,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy",55,83,"12","54 yard field goal is GOOD","Jamaal Money"
2007,1,2,"Soldier Field","Grass",1,"Outdoor","Clear, temps to low 70s",79,36,"E","20 yard field goal is GOOD","Jamaal Money"
2007,1,14,"McAfee Coliseum","Grass",1,"Outdoor","Sunny skies",62,63,"14","32 yard field goal is GOOD","Jamaal Money"
2005,1,21,"Soldier Field","Grass",1,"Outdoor","Clear, temps reaching single digits, diminishing winds",12,70,"8","39 yard field goal is GOOD","Jamaal Money"
2013,1,31,"FedEx Field","Bermuda Grass",1,"Outdoor","Sunny",61,39,"13","49 yard field goal is GOOD","Jamaal Money"
2012,0,29,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy",63,89,"8","47 yard field goal is BLOCKED","Jamaal Money"
2011,1,4,"Lincoln Financial Field","Grass",1,"Outdoor","Clear",51,74,"2","22 yard field goal is GOOD","Jamaal Money"
2017,1,32,"Lincoln Financial Field","Bermuda (Sep-Oct) / Bluegrass (Nov Ð Jan)",1,"Outdoor","Rain",67,91,"12","50 yard field goal is GOOD","Jamaal Money"
2013,1,6,"Lambeau Field","DD Grassmaster",1,"Outdoor","Cloudy",49,77,"14","24 yard field goal is GOOD","Jamaal Money"
2011,1,20,"Lincoln Financial Field","Grass",1,"Outdoor","Clear",51,74,"2","38 yard field goal is GOOD","Jamaal Money"
2006,1,20,"Soldier Field","Grass",1,"Outdoor","Sunny, temps to mid 50s",54,47,"8","38 yard field goal is GOOD","Jamaal Money"
2011,1,31,"McAfee Coliseum","Grass",1,"Outdoor","Partly Cloudy",59,76,"6 MPH","50 yard field goal is GOOD","Jamaal Money"
2012,1,33,"Soldier Field","Bluegrass",1,"Outdoor","Rain, temps dropping to low 50s as game progresses.",54,90,"8","51 yard field goal is GOOD","Jamaal Money"
2005,1,11,"Heinz Field","Grass",1,"Outdoor","Cloudy with snow flurries",32,81,"12","29 yard field goal is GOOD","Jamaal Money"
2015,1,31,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy",31,67,"15","49 yard field goal is GOOD","Jamaal Money"
2011,0,23,"Raymond James Stadium","Grass",1,"Outdoors","Clear skies",62,54,"15","41 yard field goal is No Good","Jamaal Money"
2015,1,33,"Soldier Field","Bluegrass",1,"Outdoor","Sunny",50,55,"5","51 yard field goal is GOOD","Jamaal Money"
2015,1,16,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy",31,67,"15","34 yard field goal is GOOD","Jamaal Money"
2015,1,33,"TCF Bank Stadium","Field Turf (Slit Film)",0,"Outdoors","Cloudy",36,0,"3","51 yard field goal is GOOD","Jamaal Money"
2015,1,26,"Arrowhead Stadium","Bermuda Grass",1,"Outdoor","Sunny",72,51,"10","44 yard field goal is GOOD","Jamaal Money"
2013,1,2,"Soldier Field","Bluegrass",1,"Outdoor","Cloudy, Wind Gusts to 34 mph, Showers and Thunderstorms Expected",68,82,"17","20 yard field goal is GOOD","Jamaal Money"
2017,1,23,"NRG Stadium","Bermuda Grass (Tray)",1,"Retractable Roof","Sunny",NA,30,"0","41 yard field goal is GOOD","Jamaal Money"
2017,1,20,"Levi's Stadium","Bermuda Grass",1,"Outdoor","cloudy",66,68,"12","38 yard field goal is GOOD","Jamaal Money"
2011,1,35,"McAfee Coliseum","Grass",1,"Outdoor","Partly Cloudy",59,76,"6 MPH","53 yard field goal is GOOD","Jamaal Money"
2013,1,29,"FedEx Field","Bermuda Grass",1,"Outdoor","Sunny",61,39,"13","47 yard field goal is GOOD","Jamaal Money"
2009,1,24,"Soldier Field","Grass",1,"Outdoor","Partly Cloudy",26,54,"9","42 yard field goal is GOOD","Jamaal Money"
2015,1,22,"Soldier Field","Bluegrass",1,"Outdoor","Mostly sunny",70,47,"6","40 yard field goal is GOOD","Jamaal Money"
2015,1,22,"Soldier Field","Bluegrass",1,"Outdoor","Sunny",50,55,"5","40 yard field goal is GOOD","Jamaal Money"
2016,1,27,"Sports Authority Field at Mile High Stadium","Perennial Ryegrass (Grassmaster)",1,"Outdoor","Sunny",18,52,"9","45 yard field goal is GOOD","Myles Daniell"
2015,1,17,"Lucas Oil Stadium","Field Turf (Slit Film)",0,"Retr. Roof-Closed","Partly cloudy",52,30,"4","35 yard field goal is GOOD","Myles Daniell"
2006,1,17,"Gillette Stadium","Grass",1,"Outdoor","Sunny and warm",65,37,"4","35 yard field goal is GOOD","Myles Daniell"
2006,1,3,"Gillette Stadium","Grass",1,"Outdoor","Cloudy",52,45,"10-15","21 yard field goal is GOOD","Myles Daniell"
2013,1,17,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Rain",39,100,"8","35 yard field goal is GOOD","Myles Daniell"
2013,1,13,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Clear, windy and cold",22,29,"22","31 yard field goal is GOOD","Myles Daniell"
2018,1,21,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Cloudy",45,85,"Calm","39 yard field goal is GOOD","Myles Daniell"
2014,1,6,"MetLife Stadium","Turf (UBU-Speed Series)",1,"Outdoor","",34,75,"9","24 yard field goal is GOOD","Myles Daniell"
2012,1,17,"CenturyLink Field","Field Turf",1,"Outdoor","Cloudy",63,80,"9","35 yard field goal is GOOD","Myles Daniell"
2010,1,16,"Qualcomm Stadium","Grass",1,"","Sunny",69,68,"7","35 yard field goal is GOOD","Myles Daniell"
2009,1,15,"Gillette Stadium","Grass",1,"Outdoor","Rain",62,96,"","33 yard field goal is GOOD","Myles Daniell"
2015,1,22,"Lucas Oil Stadium","Field Turf (Slit Film)",0,"Retr. Roof-Closed","Partly cloudy",52,30,"4","40 yard field goal is GOOD","Myles Daniell"
2009,1,20,"Gillette Stadium","Grass",1,"Outdoor","Sunny and pleasant",65,44,"8","38 yard field goal is GOOD","Myles Daniell"
2012,1,25,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Sunny",60,55,"12","43 yard field goal is GOOD","Myles Daniell"
2006,1,18,"Gillette Stadium","Grass",1,"Outdoor","Cloudy",52,45,"10-15","36 yard field goal is GOOD","Myles Daniell"
2013,1,24,"Paul Brown Stadium","UBU Sports Turf",1,"Outdoor","Cloudy",68,93,"7","42 yard field goal is GOOD","Myles Daniell"
2011,1,9,"Gillette Stadium","Grass",1,"Outdoor","Sunny and warm",82,40,"9","28 yard field goal is GOOD","Myles Daniell"
2017,1,10,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Cloudy, fog started developing in 2nd quarter",56,88,"2","29 yard field goal is GOOD","Myles Daniell"
2011,1,6,"Gillette Stadium","Grass",1,"Outdoor","Sunny and warm",82,40,"9","24 yard field goal is GOOD","Myles Daniell"
2006,1,14,"Gillette Stadium","Grass",1,"Outdoor","Cloudy",52,45,"10-15","32 yard field goal is GOOD","Myles Daniell"
2013,1,1,"Paul Brown Stadium","UBU Sports Turf",1,"Outdoor","Cloudy",68,93,"7","19 yard field goal is GOOD","Myles Daniell"
2008,1,22,"The Stadium at Candlestick Point","Grass",1,"Outdoor","Sunny",67,52,"8","40 yard field goal is GOOD","Myles Daniell"
2006,0,18,"Gillette Stadium","Grass",1,"Outdoor","Clear and cold",31,72,"Calm","36 yard field goal is No Good","Myles Daniell"
2009,0,22,"Gillette Stadium","Grass",1,"Outdoor","Cloudy and cool",45,68,"10","40 yard field goal is No Good","Myles Daniell"
2017,1,28,"Heinz Field","Bluegrass",1,"Outdoors","Mostly Cloudy",42,62,"4","46 yard field goal is GOOD","Myles Daniell"
2011,0,30,"Land Shark Stadium","Grass (PAT)",1,"Outdoor","Partly Cloudy",82,73,"11","48 yard field goal is No Good","Myles Daniell"
2016,1,22,"MetLife Stadium","Turf (UBU-Speed Series)",1,"Outdoor","Cloudy",47,43,"10","41 yard field goal is GOOD","Myles Daniell"
2007,1,4,"Texas Stadium","Sportfield Turf",1,"Outdoor","",85,48,"","22 yard field goal is GOOD","Myles Daniell"
2015,1,25,"Gillette Stadium","Field Turf (Monofilament Ð Revolution)",1,"Outdoor","Sunny",40,41,"12","43 yard field goal is GOOD","Myles Daniell"
2017,1,14,"Heinz Field","Bluegrass",1,"Outdoors","Mostly Cloudy",42,62,"4","32 yard field goal is GOOD","Myles Daniell"
2016,1,22,"Sun Life Stadium","Bermuda Grass",1,"Outdoor","",80,62,"15","40 yard field goal is GOOD","Myles Daniell"
2016,1,20,"Candlestick Park","Bermuda Grass",1,"Outdoor","Cloudy with rain",64,64,"6 MPH","38 yard field goal is GOOD","Myles Daniell"
2011,1,2,"Land Shark Stadium","Grass (PAT)",1,"Outdoor","Partly Cloudy",82,73,"11","20 yard field goal is GOOD","Myles Daniell"
2006,1,10,"The Coliseum","Grass",1,"Outdoor","Rain",63,86,"13","28 yard field goal is GOOD","Myles Daniell"
2008,1,25,"Gillette Stadium","Grass",1,"Outdoor","Cloudy with a chance of showers",44,99,"6","42 yard field goal is GOOD","Myles Daniell"
2009,1,8,"Gillette Stadium","Grass",1,"Outdoor","Cloudy and cool",45,68,"10","26 yard field goal is GOOD","Myles Daniell"
2009,1,15,"Gillette Stadium","Grass",1,"Outdoor","Mixed rain and snow, windy",39,94,"13 with gusts to 24","33 yard field goal is GOOD","Myles Daniell"
2011,0,21,"Lincoln Financial Field","Grass",1,"Outdoor","Cloudy",63,56,"12","39 yard field goal is No Good","Myles Daniell"
2017,1,10,"Mercedes Benz Superdome","Turf (UBU-Speed Series)",0,"Indoors","Mostly Cloudy",85,75,"7","28 yard field goal is GOOD","Myles Daniell"
2017,1,3,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Cloudy, fog started developing in 2nd quarter",56,88,"2","21 yard field goal is GOOD","Myles Daniell"
2012,1,9,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Sunny",60,55,"12","27 yard field goal is GOOD","Myles Daniell"
2016,1,10,"MetLife Stadium","Turf (UBU-Speed Series)",1,"Outdoor","Cloudy",47,43,"10","28 yard field goal is GOOD","Myles Daniell"
2011,1,26,"Gillette Stadium","Grass",1,"Outdoor","Sunny and Cool",54,0,"9","45 yard field goal is GOOD","Myles Daniell"
2015,1,20,"Gillette Stadium","Field Turf (Monofilament Ð Revolution)",1,"Outdoor","Cloudy",58,80,"9","38 yard field goal is GOOD","Myles Daniell"
2012,1,6,"CenturyLink Field","Field Turf",1,"Outdoor","Cloudy",63,80,"9","25 yard field goal is GOOD","Myles Daniell"
2013,1,28,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Sunny",65,72,"9","46 yard field goal is GOOD","Myles Daniell"
2008,1,17,"The Stadium at Candlestick Point","Grass",1,"Outdoor","Sunny",67,52,"8","35 yard field goal is GOOD","Myles Daniell"
2007,1,27,"Texas Stadium","Sportfield Turf",1,"Outdoor","",85,48,"","45 yard field goal is GOOD","Myles Daniell"
2007,1,13,"Paul Brown Stadium","Grass",1,"Outdoor","Clear & mild",72,49,"8","31 yard field goal is GOOD","Myles Daniell"
2008,1,14,"Gillette Stadium","Grass",1,"Outdoor","Sunny and cool",54,43,"15","32 yard field goal is GOOD","Myles Daniell"
2018,1,18,"Ford Field","Field Turf",0,"Indoors","Controlled Climate",68,70,"","36 yard field goal is GOOD","Myles Daniell"
2015,1,28,"Ralph Wilson Stadium","A-Turf Titan 50",1,"Outdoors","Sunny, some clouds",62,57,"7","46 yard field goal is GOOD","Myles Daniell"
2012,1,28,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Partly Cloudy",64,55,"2","46 yard field goal is GOOD","Myles Daniell"
2006,1,6,"Paul Brown Stadium","Grass",1,"Outdoor","Sunny",75,37,"9, gusting to 16","24 yard field goal is GOOD","Myles Daniell"
2013,1,30,"Georgia Dome","Field Turf",0,"Indoor","",NA,0,"","48 yard field goal is GOOD","Myles Daniell"
2016,1,14,"University Of Phoenix Stadium","Bermuda Grass",1,"Dome","",NA,0,"","32 yard field goal is GOOD","Myles Daniell"
2013,1,4,"Georgia Dome","Field Turf",0,"Indoor","",NA,0,"","22 yard field goal is GOOD","Myles Daniell"
2014,1,17,"Gillette Stadium","Field Turf (Duraspine Pro)",1,"Outdoor","Sunny",43,55,"9","35 yard field goal is GOOD","Myles Daniell"
